Date,PIN,MAP,PEN,VAL,ADR,ASI,BAS,FLR,NAR,TSM,CPL,MER,ALT
9/12/2018,29.06,22.91,5.68,8.25,14.11,25.88,7.13,38.78,24.28,,30.87,30.48,19.96
9/13/2018,29.05,22.94,5.68,8.26,14.1,25.88,7.14,38.77,24.28,,30.87,30.67,19.96
9/14/2018,29.05,23.01,5.69,8.27,14.1,25.87,7.15,38.76,24.28,,30.88,30.41,19.98
9/15/2018,29.05,22.94,5.69,8.27,14.09,25.87,7.15,38.8,24.29,,30.88,30.15,19.98
9/16/2018,29.04,22.96,5.7,8.28,14.09,25.87,7.16,38.8,24.3,,30.88,30.01,19.99
9/17/2018,29.03,22.99,5.7,8.29,14.07,25.88,7.17,38.78,24.31,,30.89,29.87,20
9/18/2018,29.02,22.94,5.7,8.29,14.06,25.88,7.18,38.79,24.31,,30.89,29.76,20
9/19/2018,29.02,23.01,5.7,8.3,14.06,25.88,7.18,38.8,24.32,,30.9,29.73,20.01
9/20/2018,29.03,23,5.71,8.31,14.14,25.88,7.19,38.9,24.36,,30.9,29.7,20.02
9/21/2018,29.02,22.91,5.71,8.32,14.11,25.89,7.19,38.86,24.36,,30.91,29.76,20.02
9/22/2018,29.01,23.14,5.71,8.33,14.11,25.89,7.2,38.82,24.36,,30.91,29.73,20.02
9/23/2018,29.01,23.13,5.71,8.33,14.12,25.89,7.2,38.8,24.34,,30.91,29.66,20.03
9/24/2018,29.02,23.11,5.71,8.34,14.14,25.89,7.21,38.82,24.35,,30.92,29.9,20.03
9/25/2018,29.03,23.04,5.71,8.35,14.15,25.89,7.21,38.83,24.36,,30.92,30.15,20.04
9/26/2018,29.04,23,5.72,8.36,14.15,25.9,7.22,38.81,24.36,,30.93,30.27,20.05
9/27/2018,29.05,23.02,5.72,8.36,14.14,25.89,7.23,38.86,24.39,,30.93,30.22,20.06
9/28/2018,29.06,23.1,5.72,8.37,14.14,25.9,7.23,38.88,24.4,,30.94,30.25,20.07
9/29/2018,29.05,22.98,5.72,8.38,14.15,25.9,7.24,38.88,24.41,,30.94,30.04,20.07
9/30/2018,29.07,22.88,5.73,8.38,14.15,25.9,7.24,38.91,24.43,,30.95,29.86,20.09
10/1/2018,29.06,22.86,5.73,8.39,14.16,25.9,7.25,38.89,24.42,,30.95,29.84,20.08
10/2/2018,29.06,22.72,5.73,8.39,14.16,25.9,7.25,38.89,24.43,,30.95,30.23,20.09
10/3/2018,29.06,22.75,5.73,8.4,14.16,25.91,7.26,38.88,24.44,,30.96,30.31,20.1
10/4/2018,29.08,22.82,5.74,8.41,14.16,25.91,7.26,38.95,24.46,,30.96,30.13,20.11
10/5/2018,29.07,22.73,5.74,8.41,14.17,25.92,7.27,38.98,24.48,,30.97,30.03,20.11
10/6/2018,29.05,22.76,5.74,8.42,14.18,25.92,7.27,38.98,24.49,,30.97,29.97,20.12
10/7/2018,29.05,22.74,5.75,8.43,14.18,25.92,7.28,38.96,24.48,,30.97,29.9,20.12
10/8/2018,29.03,22.7,5.74,8.43,14.18,25.92,7.28,38.97,24.48,,30.98,29.79,20.13
10/9/2018,29.01,22.72,5.71,8.43,14.19,25.92,7.29,38.91,24.47,,30.98,29.74,20.13
10/10/2018,29.01,22.81,5.6,8.44,14.2,25.92,7.29,38.96,24.47,,30.99,29.69,20.14
10/11/2018,29.01,23.08,5.54,8.44,14.2,25.92,7.29,38.99,24.48,,30.99,29.68,20.15
10/12/2018,29,23.06,5.5,8.44,14.21,25.94,7.3,39.01,24.5,,30.99,29.64,20.15
10/13/2018,29,23.08,5.47,8.44,14.2,25.93,7.3,39,24.49,,31,29.7,20.16
10/14/2018,29,23,5.44,8.43,14.2,25.93,7.3,38.97,24.5,,31,29.64,20.16
10/15/2018,28.99,23.02,5.41,8.44,14.21,25.93,7.31,38.95,24.5,,31,29.69,20.16
10/16/2018,28.99,23.14,5.39,8.44,14.21,25.93,7.31,38.92,24.5,,31.01,29.78,20.17
10/17/2018,29,23.28,5.37,8.45,14.21,25.93,7.31,38.96,24.51,,31.01,29.79,20.18
10/18/2018,29,23.15,5.35,8.45,14.21,25.94,7.31,38.98,24.53,,31.01,29.82,20.19
10/19/2018,29,23.26,5.34,8.46,14.22,25.93,7.32,38.99,24.54,,31.02,29.86,20.2
10/20/2018,29.01,23.36,5.32,8.46,14.23,25.94,7.32,39.05,24.57,,31.02,29.82,20.2
10/21/2018,29.01,23.23,5.31,8.46,14.23,25.95,7.32,39.07,24.58,,31.03,29.77,20.21
10/22/2018,29.01,23.05,5.3,8.47,14.23,25.95,7.32,39.04,24.58,,31.03,29.85,20.22
10/23/2018,29.01,22.87,5.29,8.48,14.23,25.95,7.32,39.02,24.57,,31.03,30.01,20.22
10/24/2018,29.02,23.14,5.28,8.48,14.24,25.95,7.32,39.09,24.6,,31.04,29.84,20.23
10/25/2018,29.01,22.98,5.27,8.48,14.23,25.96,7.32,39.08,24.58,,31.03,29.8,20.23
10/26/2018,29,22.94,5.26,8.49,14.22,25.96,7.32,39.02,24.52,,31.04,29.74,20.23
10/27/2018,28.98,22.91,5.25,8.49,14.22,25.95,7.31,39,24.44,,31.04,29.69,20.23
10/28/2018,28.99,23.15,5.24,8.5,14.23,25.94,7.3,39.02,24.45,,31.05,29.65,20.24
10/29/2018,29.01,22.9,5.24,8.51,14.23,25.96,7.29,39.07,24.46,,31.05,29.75,20.25
10/30/2018,29.02,22.76,5.23,8.51,14.23,25.97,7.28,39.11,24.48,,31.05,29.85,20.26
10/31/2018,29.01,22.79,5.23,8.52,14.24,25.97,7.26,39.09,24.5,,31.05,30.03,20.26
11/1/2018,29.02,23.04,5.23,8.52,14.24,25.97,7.25,39.12,24.52,,31.05,29.92,20.27
11/2/2018,29.01,22.93,5.22,8.52,14.23,25.97,7.24,39.07,24.53,,31.06,29.75,20.27
11/3/2018,29,22.95,5.22,8.53,14.24,25.97,7.22,39.01,24.53,,31.06,29.67,20.27
11/4/2018,29,22.83,5.22,8.53,14.24,25.97,7.22,39.06,24.55,,31.06,29.61,20.28
11/5/2018,29.01,22.77,5.22,8.54,14.25,25.98,7.21,39.12,24.59,,31.07,29.64,20.29
11/6/2018,29.01,22.8,5.22,8.54,14.25,25.99,7.2,39.14,24.6,,31.07,29.73,20.3
11/7/2018,29.01,22.75,5.21,8.54,14.25,25.99,7.19,39.14,24.61,,31.08,29.69,20.3
11/8/2018,29.01,22.68,5.21,8.55,14.25,26,7.18,39.22,24.65,,31.07,29.67,20.31
11/9/2018,28.99,22.77,5.21,8.55,14.24,26,7.18,39.16,24.64,,31.07,29.64,20.31
11/10/2018,28.97,22.79,5.2,8.54,14.25,25.99,7.17,39.1,24.62,,31.07,29.59,20.3
11/11/2018,28.97,22.84,5.2,8.55,14.26,25.98,7.16,39.1,24.62,,31.08,29.56,20.32
11/12/2018,28.98,22.8,5.2,8.56,14.26,25.99,7.16,39.12,24.62,,31.08,29.75,20.33
11/13/2018,28.98,22.8,5.19,8.56,14.26,25.99,7.16,39.13,24.63,,31.09,29.98,20.33
11/14/2018,28.98,22.85,5.19,8.56,14.26,26,7.16,39.12,24.63,,31.08,30.46,20.33
11/15/2018,28.98,22.9,5.19,8.56,14.27,25.99,7.15,39.15,24.64,,31.09,29.85,20.34
11/16/2018,29,22.87,5.19,8.57,14.27,26,7.15,39.2,24.66,,31.09,29.88,20.35
11/17/2018,29.01,22.84,5.19,8.57,14.27,26.02,7.15,39.23,24.68,,31.09,29.74,20.36
11/18/2018,29,22.77,5.18,8.57,14.26,26.02,7.15,39.22,24.67,,31.09,29.68,20.36
11/19/2018,29,22.8,5.18,8.58,14.25,26.01,7.15,39.21,24.68,,31.1,29.65,20.36
11/20/2018,29.01,22.85,5.17,8.58,14.25,26.02,7.15,39.28,24.71,,31.1,29.68,20.37
11/21/2018,29,22.72,5.17,8.58,14.26,26.03,7.14,39.27,24.71,,31.1,29.73,20.37
11/22/2018,29,22.72,5.16,8.58,14.26,26.02,7.14,39.22,24.7,,31.1,29.98,20.37
11/23/2018,28.99,22.88,5.14,8.58,14.25,26.02,7.14,39.18,24.67,,31.1,30.02,20.38
11/24/2018,28.99,22.86,5.11,8.58,14.25,26.02,7.13,39.16,24.61,,31.1,29.73,20.38
11/25/2018,28.99,22.85,4.97,8.58,14.25,26.01,7.13,39.23,24.58,,31.11,29.63,20.39
11/26/2018,29.01,22.79,4.91,8.58,14.27,26.03,7.12,39.28,24.61,,31.11,29.72,20.4
11/27/2018,29.01,22.69,4.86,8.58,14.27,26.04,7.12,39.3,24.63,,31.11,29.69,20.4
11/28/2018,29.01,22.61,4.81,8.58,14.27,26.04,7.11,39.27,24.64,,31.11,29.62,20.4
11/29/2018,29,22.75,4.77,8.57,14.27,26.04,7.1,39.24,24.64,,31.11,29.66,20.4
11/30/2018,28.99,22.71,4.72,8.57,14.27,26.03,7.1,39.2,24.63,,31.11,29.62,20.4
12/1/2018,28.99,22.62,4.69,8.57,14.26,26.03,7.09,39.16,24.63,,31.12,29.5,20.41
12/2/2018,28.99,22.56,4.66,8.57,14.25,26.03,7.08,39.19,24.64,,31.12,29.42,20.41
12/3/2018,28.99,22.52,4.64,8.57,14.26,26.04,7.07,39.21,24.65,,31.12,29.48,20.41
12/4/2018,28.99,22.54,4.61,8.56,14.26,26.05,7.07,39.19,24.65,,31.12,29.55,20.41
12/5/2018,29,22.52,4.61,8.57,14.26,26.04,7.07,39.22,24.67,,31.12,29.49,20.42
12/6/2018,29.03,22.51,4.6,8.57,14.26,26.05,7.06,39.31,24.7,,31.12,29.6,20.43
12/7/2018,29.03,22.51,4.59,8.57,14.27,26.05,7.06,39.36,24.73,,31.12,29.92,20.43
12/8/2018,29.03,22.59,4.59,8.57,14.26,26.06,7.06,39.41,24.75,,31.13,29.68,20.43
12/9/2018,29.04,22.57,4.59,8.57,14.26,26.06,7.05,39.44,24.77,,31.13,29.65,20.44
12/10/2018,29.05,22.52,4.59,8.57,14.27,26.07,7.05,39.46,24.79,,31.13,29.85,20.44
12/11/2018,29.04,22.64,4.6,8.57,14.27,26.07,7.05,39.45,24.79,,31.13,29.79,20.44
12/12/2018,29.03,22.69,4.6,8.57,14.27,26.07,7.05,39.39,24.77,,31.13,29.93,20.43
12/13/2018,29.04,22.67,4.6,8.58,14.28,26.06,7.05,39.4,24.77,,31.13,29.83,20.44
12/14/2018,29.05,22.62,4.61,8.58,14.28,26.06,7.05,39.38,24.77,,31.14,29.92,20.44
12/15/2018,29.06,22.89,4.63,8.58,14.27,26.07,7.05,39.49,24.8,,31.14,29.87,20.45
12/16/2018,29.06,22.89,4.63,8.58,14.27,26.08,7.05,39.48,24.8,,31.14,29.86,20.45
12/17/2018,29.04,22.74,4.64,8.58,14.28,26.08,7.05,39.43,24.77,,31.15,30.2,20.44
12/18/2018,29.04,22.67,4.66,8.59,14.29,26.07,7.06,39.43,24.78,,31.15,30.06,20.45
12/19/2018,29.04,22.69,4.67,8.58,14.29,26.08,7.06,39.43,24.77,,31.15,29.93,20.45
12/20/2018,29.02,22.65,4.67,8.58,14.3,26.08,7.06,39.37,24.7,,31.15,29.93,20.44
12/21/2018,29.03,22.54,4.69,8.59,14.33,26.07,7.07,39.36,24.7,,31.16,29.97,20.45
12/22/2018,29.04,22.72,4.7,8.59,14.29,26.08,7.08,39.44,24.7,,31.16,29.83,20.46
12/23/2018,29.06,22.69,4.71,8.59,14.31,26.09,7.08,39.47,24.65,,31.16,29.78,20.46
12/24/2018,29.06,22.58,4.72,8.59,14.3,26.09,7.09,39.44,24.59,,31.16,29.8,20.46
12/25/2018,29.07,22.57,4.73,8.59,14.31,26.09,7.09,39.44,24.55,,31.17,29.73,20.47
12/26/2018,29.07,22.54,4.74,8.59,14.34,26.1,7.09,39.42,24.51,,31.17,29.72,20.47
12/27/2018,29.05,22.49,4.72,8.59,14.31,26.1,7.1,39.39,24.5,,31.17,29.67,20.47
12/28/2018,29.04,22.52,4.73,8.59,14.33,26.09,7.11,39.41,24.51,,31.18,29.64,20.47
12/29/2018,29.05,22.55,4.74,8.58,14.33,26.1,7.11,39.41,24.53,,31.18,29.65,20.47
12/30/2018,29.07,22.55,4.74,8.57,14.33,26.1,7.13,39.45,24.56,,31.18,29.66,20.48
12/31/2018,29.08,22.48,4.75,8.57,14.33,26.1,7.13,39.44,24.58,,31.19,29.73,20.48
1/1/2019,29.11,22.57,4.76,8.57,14.34,26.11,7.15,39.54,24.64,,31.19,29.76,20.49
1/2/2019,29.11,22.39,4.77,8.56,14.33,26.12,7.16,39.54,24.66,,31.19,29.82,20.49
1/3/2019,29.1,22.31,4.78,8.56,,26.12,7.17,39.54,24.67,,31.19,29.82,20.49
1/4/2019,29.08,22.27,4.78,8.56,,26.12,7.18,39.55,24.69,,31.2,29.79,20.49
1/5/2019,29.11,22.25,4.79,8.56,,26.12,7.19,39.57,24.61,,31.2,29.77,20.49
1/6/2019,29.08,22.24,4.8,8.56,,26.13,7.19,39.54,24.23,,31.2,29.74,20.49
1/7/2019,29.05,22.19,4.8,8.57,,26.12,7.2,39.53,24.11,,31.2,29.75,20.5
1/8/2019,29.06,22,4.81,8.57,,26.13,7.21,39.61,24.12,,31.21,29.85,20.5
1/9/2019,29.05,21.87,4.82,8.57,,26.14,7.22,39.54,24.09,,31.21,30,20.5
1/10/2019,29.05,21.76,4.83,8.58,,26.13,7.23,39.55,24.05,,31.21,29.96,20.5
1/11/2019,29.07,21.7,4.84,8.59,,26.14,7.24,39.61,24.03,,31.22,30.33,20.51
1/12/2019,29.08,21.57,4.85,8.59,,26.15,7.25,39.62,24.08,,31.22,30.35,20.51
1/13/2019,29.08,21.52,4.86,8.59,,26.15,7.26,39.64,24.1,,31.22,30.24,20.51
1/14/2019,29.08,21.47,4.87,8.59,,26.15,7.27,39.63,24.11,,31.22,30.65,20.51
1/15/2019,29.08,21.38,4.88,8.6,,26.15,7.28,39.62,24.14,,31.23,30.52,20.51
1/16/2019,29.09,21.35,4.89,8.61,,26.16,7.29,39.65,24.18,,31.23,30.31,20.52
1/17/2019,29.09,21.29,4.89,8.61,,26.16,7.3,39.64,24.21,,31.23,30.61,20.52
1/18/2019,29.1,21.21,4.9,8.61,,26.15,7.3,39.68,24.24,,31.23,30.62,20.52
1/19/2019,29.1,21.19,4.91,8.61,,26.16,7.31,39.63,24.25,,31.24,30.29,20.52
1/20/2019,29.11,21.25,4.92,8.62,,26.16,7.32,39.65,24.25,,31.24,30.14,20.52
1/21/2019,29.12,21.19,4.93,8.63,,26.16,7.33,39.67,24.25,,31.25,30.11,20.53
1/22/2019,29.11,21.12,4.94,8.63,,26.17,7.34,39.69,24.28,,31.25,30.16,20.53
1/23/2019,29.1,21.07,4.95,8.64,,26.17,7.34,39.66,24.3,,31.25,30.18,20.53
1/24/2019,29.1,21.06,4.96,8.64,,26.17,7.35,39.65,24.31,,31.25,30.14,20.53
1/25/2019,29.1,21.07,4.96,8.64,,26.18,7.35,39.66,24.32,,31.26,30.14,20.53
1/26/2019,29.11,20.98,4.97,8.65,,26.18,7.36,39.66,24.34,,31.26,30.11,20.53
1/27/2019,29.12,21.06,4.98,8.65,,26.18,7.37,39.7,24.36,,31.26,30.09,20.54
1/28/2019,29.13,21.02,4.99,8.66,,26.19,7.37,39.74,24.38,,31.26,30.12,20.54
1/29/2019,29.13,20.95,5,8.66,,26.19,7.38,39.73,24.39,,31.27,30.22,20.54
1/30/2019,29.12,20.92,5,8.67,,26.19,7.39,39.71,24.37,,31.27,30.19,20.54
1/31/2019,29.13,20.99,5.01,8.67,,26.19,7.39,39.7,24.36,,31.27,30.11,20.54
2/1/2019,29.14,21.04,5.02,8.68,,26.19,7.4,39.67,24.37,,31.28,30.2,20.54
2/2/2019,29.16,20.97,5.03,8.68,,26.19,7.41,39.7,24.39,,31.28,30.13,20.55
2/3/2019,29.17,20.97,5.04,8.68,,26.2,7.41,39.69,24.39,,31.28,30.07,20.54
2/4/2019,29.19,20.99,5.05,8.69,,26.2,7.42,39.7,24.41,,31.29,30.3,20.55
2/5/2019,29.19,20.93,5.06,8.69,,26.21,7.43,39.71,24.41,,31.28,30.25,20.55
2/6/2019,29.18,20.84,5.07,8.69,,26.21,7.44,39.65,24.39,,31.29,30.25,20.55
2/7/2019,29.15,20.95,5.08,8.7,,26.2,7.44,39.62,24.39,,31.29,30.18,20.55
2/8/2019,29.14,20.97,5.08,8.71,,26.2,7.45,39.62,24.39,,31.3,30.31,20.55
2/9/2019,29.15,20.95,5.1,8.71,,26.21,7.46,39.63,24.42,,31.3,30.23,20.55
2/10/2019,29.15,20.94,5.1,8.72,,26.21,7.47,39.63,24.42,,31.3,30.16,20.56
2/11/2019,29.17,20.89,5.12,8.73,,26.22,7.47,39.69,24.44,,31.3,30.22,20.56
2/12/2019,29.18,20.98,5.12,8.73,,26.22,7.48,39.74,24.46,,31.31,30.14,20.57
2/13/2019,29.18,20.9,5.13,8.73,,26.23,7.49,39.72,24.48,,31.31,30.05,20.56
2/14/2019,29.17,20.88,5.14,8.73,,26.23,7.49,39.74,24.48,,31.31,29.99,20.57
2/15/2019,29.15,20.84,5.14,8.74,,26.23,7.5,39.65,24.44,,31.31,29.96,20.56
2/16/2019,29.13,21.03,5.15,8.73,,26.21,7.51,39.63,24.44,,31.32,29.89,20.56
2/17/2019,29.14,20.93,5.15,8.72,,26.22,7.51,39.64,24.45,,31.32,29.84,20.56
2/18/2019,29.15,20.84,5.16,8.71,,26.23,7.52,39.71,24.48,,31.32,29.89,20.57
2/19/2019,29.14,20.84,5.17,8.68,,26.24,7.53,39.71,24.48,,31.33,29.87,20.57
2/20/2019,29.14,20.75,5.17,8.67,,26.24,7.53,39.7,24.49,,31.33,29.93,20.57
2/21/2019,29.14,20.97,5.18,8.66,,26.24,7.54,39.73,24.5,23.84,31.33,29.9,20.58
2/22/2019,29.15,20.92,5.15,8.65,,26.25,7.54,39.77,24.51,23.85,31.33,29.89,20.58
2/23/2019,29.14,20.89,5.15,8.64,,26.25,7.55,39.73,24.5,23.82,31.33,29.81,20.57
2/24/2019,29.13,20.79,5.15,8.64,,26.25,7.56,39.7,24.48,23.81,31.34,29.73,20.57
2/25/2019,29.14,20.77,5.15,8.65,,26.24,7.56,39.68,24.48,23.81,31.34,29.73,20.57
2/26/2019,29.15,20.77,5.16,8.65,,26.25,7.57,39.75,24.51,23.82,31.34,29.78,20.58
2/27/2019,29.14,20.71,5.15,8.65,,26.26,7.57,39.76,24.5,23.84,31.34,29.79,20.57
2/28/2019,29.13,20.69,5.16,8.65,,26.26,7.58,39.78,24.49,23.87,31.35,29.75,20.57
3/1/2019,29.12,20.82,5.15,8.65,,26.27,7.58,39.75,24.48,23.84,31.35,29.71,20.58
3/2/2019,29.12,20.88,5.16,8.65,,26.27,7.59,39.78,24.5,23.82,31.35,29.64,20.58
3/3/2019,29.12,20.85,5.16,8.64,,26.27,7.59,39.77,24.51,23.82,31.35,29.57,20.57
3/4/2019,29.12,20.89,5.16,8.62,,26.27,7.6,39.78,24.51,23.82,31.36,29.57,20.58
3/5/2019,29.13,20.77,5.16,8.61,,26.28,7.6,39.85,24.53,23.82,31.36,29.52,20.58
3/6/2019,29.12,20.88,5.16,8.6,,26.28,7.61,39.83,24.53,23.8,31.36,29.58,20.58
3/7/2019,29.12,20.88,5.16,8.6,,26.28,7.61,39.81,24.52,23.84,31.36,29.6,20.58
3/8/2019,29.12,21,5.16,8.59,,26.28,7.61,39.83,24.53,23.86,31.36,29.63,20.57
3/9/2019,29.12,20.96,5.16,8.59,,26.29,7.62,39.84,24.53,23.86,31.36,29.55,20.57
3/10/2019,29.11,20.9,5.16,8.58,,26.29,7.62,39.8,24.52,23.85,31.37,29.48,20.57
3/11/2019,29.09,20.95,5.16,8.58,,26.29,7.62,39.8,24.51,23.85,31.37,29.46,20.56
3/12/2019,29.09,20.97,5.16,8.58,,26.29,7.63,39.8,24.51,23.87,31.37,29.5,20.56
3/13/2019,29.09,20.99,5.16,8.58,,26.29,7.63,39.79,24.5,23.86,31.37,29.46,20.56
3/14/2019,29.1,21.01,5.16,8.58,,26.29,7.63,39.8,24.5,23.86,31.37,29.43,20.56
3/15/2019,29.1,21.07,5.14,8.58,,26.3,7.63,39.82,24.5,23.88,31.37,29.47,20.56
3/16/2019,29.05,20.99,5.12,8.57,,26.3,7.64,39.8,24.49,23.87,31.37,29.43,20.55
3/17/2019,29.04,21,5.11,8.57,,26.3,7.64,39.79,24.49,23.88,31.37,29.38,20.55
3/18/2019,29.05,21.06,5.1,8.57,,26.3,7.64,39.8,24.48,23.88,31.37,29.37,20.55
3/19/2019,29.04,21,5.08,8.57,,26.3,7.64,39.75,24.47,23.87,31.38,29.34,20.54
3/20/2019,29.04,20.91,5.07,8.58,,26.3,7.64,39.71,24.46,23.9,31.38,29.33,20.54
3/21/2019,29.03,21,5.06,8.57,14.56,26.31,7.64,39.77,24.48,23.9,31.38,29.3,20.54
3/22/2019,29.03,21.08,5.06,8.56,14.55,26.32,7.63,39.84,24.5,23.89,31.38,29.35,20.54
3/23/2019,29.05,21.05,5.05,8.54,14.54,26.32,7.62,39.86,24.51,23.89,31.38,29.35,20.54
3/24/2019,29.05,21.09,5.05,8.53,14.53,26.32,7.62,39.82,24.5,23.89,31.38,29.36,20.53
3/25/2019,29.04,21.11,5.04,8.51,14.53,26.32,7.61,39.81,24.49,23.91,31.38,29.35,20.53
3/26/2019,29.05,21,5.03,8.5,14.54,26.32,7.61,39.81,24.49,23.92,31.38,29.42,20.53
3/27/2019,29.07,20.96,5.03,8.49,14.54,26.33,7.61,39.86,24.52,23.91,31.38,29.43,20.53
3/28/2019,29.07,21.04,5.03,8.48,14.55,26.34,7.6,39.93,24.54,23.91,31.38,29.52,20.53
3/29/2019,29.07,21.09,5.02,8.47,14.54,26.34,7.6,39.95,24.55,23.9,31.38,29.58,20.53
3/30/2019,29.07,21.15,5.02,8.46,14.54,26.34,7.6,39.92,24.54,23.9,31.38,29.44,20.52
3/31/2019,29.06,21.14,5.02,8.45,14.54,26.33,7.59,39.86,24.51,23.91,31.38,29.44,20.51
4/1/2019,29.05,21.03,5.01,8.45,14.54,26.33,7.59,39.83,24.5,23.92,31.38,29.47,20.51
4/2/2019,29.06,21,5.01,8.45,14.55,26.33,7.59,39.84,24.5,23.93,31.38,29.56,20.5
4/3/2019,29.05,21.01,5.01,8.44,14.54,26.34,7.58,39.82,24.49,23.92,31.38,29.52,20.5
4/4/2019,29.05,21.05,5.01,8.44,14.54,26.34,7.58,39.75,24.47,23.93,31.38,29.53,20.49
4/5/2019,29.06,21.02,5.02,8.44,14.53,26.33,7.58,39.77,24.47,23.95,31.39,29.6,20.5
4/6/2019,29.07,21.11,5.02,8.44,14.53,26.35,7.58,39.85,24.5,23.94,31.39,29.55,20.5
4/7/2019,29.08,21.15,5.02,8.44,14.52,26.35,7.57,39.9,24.53,23.94,31.39,29.43,20.5
4/8/2019,29.05,21.19,5.03,8.44,14.52,26.36,7.56,39.88,24.52,23.94,31.39,29.38,20.49
4/9/2019,29.04,21.2,5.03,8.44,14.52,26.35,7.55,39.89,24.53,23.95,31.39,29.36,20.49
4/10/2019,29.04,21.22,5.03,8.44,14.52,26.36,7.53,39.88,24.54,23.94,31.39,29.34,20.48
4/11/2019,29.05,21.22,5.04,8.44,14.53,26.36,7.52,39.89,24.54,23.93,31.39,29.35,20.48
4/12/2019,29.05,21.24,5.04,8.44,14.53,26.36,7.52,39.85,24.53,23.97,31.39,29.36,20.47
4/13/2019,29.05,21.4,5.05,8.44,14.53,26.36,7.51,39.82,24.53,23.99,31.39,29.3,20.47
4/14/2019,29.04,21.33,5.05,8.44,14.54,26.37,7.5,39.86,24.54,23.99,31.39,29.25,20.47
4/15/2019,29.03,21.27,5.06,8.44,14.53,26.37,7.49,39.88,24.56,23.99,31.39,29.3,20.46
4/16/2019,29.03,21.26,5.06,8.44,14.54,26.37,7.49,39.85,24.56,23.97,31.39,29.27,20.46
4/17/2019,29.03,21.31,5.07,8.44,14.54,26.37,7.48,39.81,24.54,23.95,31.39,29.26,20.45
4/18/2019,29.03,21.37,5.07,8.45,14.54,26.37,7.47,39.82,24.56,23.95,31.39,29.29,20.45
4/19/2019,29.04,21.38,5.08,8.45,14.54,26.38,7.47,39.84,24.57,23.95,31.39,29.26,20.45
4/20/2019,29.04,21.37,5.09,8.45,14.54,26.38,7.47,39.84,24.57,23.96,31.39,29.27,20.45
4/21/2019,29.03,21.35,5.1,8.45,14.52,26.38,7.46,39.79,24.56,23.95,31.39,29.22,20.44
4/22/2019,29.03,21.39,5.1,8.46,14.51,26.38,7.46,39.8,24.57,23.96,31.39,29.46,20.44
4/23/2019,29.05,21.39,5.11,8.47,14.56,26.38,7.46,39.86,24.6,23.96,31.39,29.34,20.44
4/24/2019,29.07,21.4,5.12,8.47,14.55,26.39,7.45,39.91,24.62,23.96,31.39,29.36,20.44
4/25/2019,29.06,21.43,5.13,8.47,14.54,26.4,7.45,39.91,24.62,23.97,31.39,29.31,20.43
4/26/2019,29.06,21.48,5.13,8.47,14.55,26.39,7.45,39.89,24.63,24,31.39,29.46,20.43
4/27/2019,29.05,21.6,5.14,8.48,14.54,26.4,7.45,39.84,24.61,24,31.39,29.47,20.42
4/28/2019,29.04,21.49,5.14,8.48,14.54,26.39,7.45,39.78,24.59,23.98,31.39,29.38,20.42
4/29/2019,29.05,21.46,5.15,8.49,14.54,26.39,7.45,39.81,24.6,23.97,31.39,29.31,20.42
4/30/2019,29.06,21.5,5.16,8.49,14.55,26.4,7.44,39.85,24.62,23.99,31.39,29.31,20.42
5/1/2019,29.06,21.53,5.17,8.5,14.56,26.4,7.45,39.87,24.63,23.97,31.39,29.26,20.41
5/2/2019,29.06,21.53,5.17,8.5,14.55,26.4,7.45,39.82,24.62,23.98,31.39,29.23,20.41
5/3/2019,29.07,21.56,5.18,8.51,14.56,26.4,7.45,39.83,24.63,24,31.39,29.32,20.41
5/4/2019,29.07,21.79,5.18,8.52,14.56,26.41,7.45,39.92,24.66,24.01,31.39,29.22,20.41
5/5/2019,29.07,21.74,5.19,8.52,14.56,26.42,7.45,39.87,24.66,24.03,31.39,29.15,20.4
5/6/2019,29.07,21.7,5.19,8.54,14.57,26.41,7.45,39.86,24.67,24.05,31.39,29.15,20.4
5/7/2019,29.06,21.66,5.2,8.54,14.57,26.41,7.46,39.85,24.66,24.04,31.39,29.23,20.4
5/8/2019,29.07,21.7,5.2,8.54,14.57,26.41,7.46,39.88,24.68,24.02,31.39,29.23,20.39
5/9/2019,29.05,21.73,5.21,8.55,14.57,26.42,7.47,39.83,24.67,24.02,31.39,29.2,20.39
5/10/2019,29.04,21.65,5.21,8.56,14.57,26.42,7.48,39.77,24.64,24.04,31.39,29.23,20.38
5/11/2019,29.05,21.62,5.22,8.56,14.57,26.41,7.48,39.77,24.65,24.04,31.39,29.13,20.38
5/12/2019,29.07,21.62,5.23,8.57,14.58,26.42,7.49,39.89,24.69,24.04,31.39,29.13,20.38
5/13/2019,29.07,21.69,5.23,8.58,14.61,26.43,7.5,39.93,24.73,24.04,31.39,29.21,20.38
5/14/2019,29.07,21.76,5.24,8.58,14.61,26.44,7.5,39.98,24.74,24.04,31.39,29.21,20.38
5/15/2019,29.07,21.77,5.24,8.59,14.61,26.43,7.5,39.92,24.72,24.05,31.39,29.18,20.38
5/16/2019,29.07,21.71,5.25,8.6,14.6,26.43,7.51,39.95,24.72,24.05,31.39,29.2,20.37
5/17/2019,29.08,21.71,5.25,8.6,14.58,26.44,7.52,39.94,24.72,24.05,31.4,29.22,20.37
5/18/2019,29.08,21.72,5.25,8.61,14.58,26.42,7.53,39.94,24.72,24.07,31.4,29.16,20.37
